customer_id,name,debit_card_number,debit_card_type,bank_name,transaction_date,amount_spent
186365,Brandon Pacheco,4761359217373514,VISA 19 digit,Citizens,2024-03-02,531.22
675509,Joshua Owen,2229243175297230,JCB 16 digit,Citizens,2024-01-02,962.73
526066,Jacob Mitchell,4950106526177198,JCB 16 digit,JPMC,2024-01-21,363.98
89984,Jason Johnson,060469209591,VISA 19 digit,JPMC,2024-03-07,936.78
842995,Spencer Curry,3512971454122950,JCB 16 digit,BOFA,2024-03-09,337.95
806830,Paul Bruce,4066176861976,VISA 16 digit,TD Bank,2024-02-04,226.27
21311,Kathleen Lewis,2268378867215777,VISA 19 digit,JPMC,2024-02-26,410.92
811613,Edward Wheeler,2288821856058035,JCB 16 digit,JPMC,2024-01-09,553.86
337437,Michael Sloan,213188718827302,JCB 15 digit,BOFA,2024-01-19,34.91
875880,Whitney Phillips,4863064562379718975,VISA 13 digit,TD Bank,2024-02-07,898.54
96043,Destiny Scott,4035018005744217,VISA 16 digit,JPMC,2024-02-25,794.67
96043,Destiny Scott,4035018005744217,VISA 16 digit,JPMC,2024-01-18,86.57
784533,Karen Shelton,630409835638,VISA 19 digit,JPMC,2024-03-13,754.41
541795,Tina Burgess,4008489951789,American Express,BOFA,2024-01-15,687.01
170681,Denise Shaw,213104625086213,Discover,TD Bank,2024-01-24,519.71
185061,Lisa Kennedy,180005709576053,Diners Club / Carte Blanche,BOFA,2024-01-02,731.37
338778,Sophia Williams,371113310320355,JCB 16 digit,Citizens,2024-01-29,546.87
750956,Gregory Sanders,3530159557613814,VISA 16 digit,TD Bank,2024-01-21,158.5
517365,Dr. Ashley Mcclure,4207140692229577236,Diners Club / Carte Blanche,JPMC,2024-02-11,861.46
546262,Rhonda Stevens,4979492322652304,JCB 16 digit,BOFA,2024-01-13,419.92
841858,Jennifer Brown,3540348693509576,Mastercard,BOFA,2024-03-09,639.18
277225,Margaret Cochran,4266779897975447,VISA 16 digit,JPMC,2024-01-12,430.4
404731,Sarah Silva,30238679334144,American Express,JPMC,2024-01-17,563.72
492084,Brandon Roberts,6519224076430674,JCB 16 digit,BOFA,2024-02-04,830.93
89984,Jason Johnson,060469209591,VISA 19 digit,JPMC,2024-03-12,616.82
592817,Gary Harris,3570569366375242,VISA 13 digit,TD Bank,2024-01-23,222.91
674658,Michael Williams,3597302442653500,Mastercard,TD Bank,2024-01-26,493.87
24378,Joshua Parker,2391131038217978,American Express,BOFA,2024-03-11,640.62
738818,Cory Porter,36012772146638,Mastercard,JPMC,2024-02-17,743.97
101741,Sherry Williams,30467279013812,Diners Club / Carte Blanche,Citizens,2024-01-22,442.9
230545,Luis Anderson,4371535496064716,Discover,JPMC,2024-01-29,922.46
656845,Deborah Mason,3514100221556880,Mastercard,Citizens,2024-01-21,633.74
477236,Douglas Day,639086894446,VISA 16 digit,BOFA,2024-01-21,395.12
78863,Daniel Sweeney,630451909885,Diners Club / Carte Blanche,JPMC,2024-02-24,840.12
128974,John Alvarado,6011419536190776,VISA 16 digit,JPMC,2024-02-01,22.92
574357,Madeline Long,4845282852350953342,Maestro,BOFA,2024-03-16,458.57
77503,Christine Daniel,4354943960592835,JCB 16 digit,Citizens,2024-02-04,204.27
258429,Thomas Taylor,4413642459311702,VISA 19 digit,Citizens,2024-02-28,546.09
6290,Nicole Pope,4402563347976774,Maestro,TD Bank,2024-02-20,215.21
373101,Timothy Holmes,3518761594312197,JCB 16 digit,JPMC,2024-01-11,871.02
685523,Christopher Cuevas,6011012248286451,VISA 19 digit,TD Bank,2024-01-02,208.52
124454,Timothy Guerrero,3571834225877922,VISA 19 digit,Citizens,2024-02-08,261.56
277225,Margaret Cochran,4266779897975447,VISA 16 digit,JPMC,2024-03-04,508.74
69873,Jake Hawkins,3521184740934795,Mastercard,JPMC,2024-01-12,879.15
295426,Jessica Perez,180036066026382,VISA 16 digit,BOFA,2024-01-11,971.7
945504,Joseph Simpson,6011637492136935,JCB 16 digit,BOFA,2024-03-15,198.58
914058,Melissa Torres,341585765675341,Discover,TD Bank,2024-01-11,83.54
258429,Thomas Taylor,4413642459311702,VISA 19 digit,Citizens,2024-01-30,173.72
712642,Mrs. Linda Edwards DDS,4509780268693606217,JCB 15 digit,Citizens,2024-01-13,63.27
905418,Thomas Burnett,4706287376496487,VISA 19 digit,TD Bank,2024-01-02,541.11
304057,Paige Smith,676244910540,VISA 16 digit,Citizens,2024-02-27,655.02
561391,Kayla Hayes,6011220975954247,Maestro,Citizens,2024-01-19,443.53
57538,Mr. David Johnston,4011254699708,Discover,TD Bank,2024-02-19,739.22
879814,Teresa Sanchez,371365044004271,VISA 19 digit,Citizens,2024-02-10,283.02
926810,Wendy Miller,6571230670141059,JCB 16 digit,Citizens,2024-01-23,192.69
111922,Chase Juarez,569294633601,VISA 16 digit,BOFA,2024-02-02,550.58
101741,Sherry Williams,30467279013812,Diners Club / Carte Blanche,Citizens,2024-02-05,405.11
949714,Alice Davis,3532272620218061,Maestro,Citizens,2024-01-21,161.49
768069,Jacob Hull,3517353976931785,JCB 16 digit,JPMC,2024-03-16,551.57
95190,Lindsey Collins,30226324812358,JCB 16 digit,BOFA,2024-01-08,989.24
304429,Colin Snyder,3594183634609671,JCB 16 digit,TD Bank,2024-03-14,390.63
567891,Jacqueline Stephenson,180064284621917,JCB 16 digit,TD Bank,2024-01-16,503.95
372928,Joseph Johnston,3571170844718548,JCB 15 digit,Citizens,2024-01-25,877.03
245606,Logan Miller,4005817483418825473,JCB 15 digit,Citizens,2024-01-04,85.5
116278,Carol Dougherty,180043332358789,Maestro,Citizens,2024-01-03,485.72
630089,Lisa Hensley MD,3598605414079721,VISA 16 digit,TD Bank,2024-02-20,656.19
842995,Spencer Curry,3512971454122950,JCB 16 digit,BOFA,2024-02-07,422.91
513230,Bryan Haney,30381088968423,Diners Club / Carte Blanche,TD Bank,2024-02-22,199.35
660486,Anna Miller,30183644699728,VISA 13 digit,Citizens,2024-01-27,471.2
148537,Mark Perkins,3577888515280639,VISA 16 digit,TD Bank,2024-01-13,206.07
227272,Dr. Jerome Ritter,180028679632078,JCB 15 digit,TD Bank,2024-02-26,373.33
927303,Brittany Chapman,4335592723957,VISA 16 digit,JPMC,2024-02-19,640.76
31723,Scott Young,341550211499878,VISA 16 digit,JPMC,2024-01-02,14.77
633826,David Anderson,4203444006527159583,VISA 13 digit,Citizens,2024-03-09,468.12
989477,Robert Mcdonald,30153912668515,VISA 16 digit,JPMC,2024-02-15,239.86
864800,Joseph Schultz,3578920761217418,Mastercard,BOFA,2024-02-28,345.64
277337,Sandra Walker,3558892579002734,Diners Club / Carte Blanche,Citizens,2024-03-06,885.16
629001,Tammy Kemp,4020971469548280805,Mastercard,BOFA,2024-02-17,793.61
933475,Sean Stanley,3515954860366012,Discover,JPMC,2024-02-28,974.32
653299,Audrey Lindsey,3590726705422400,VISA 13 digit,TD Bank,2024-03-18,438.69
305504,Mandy Arnold,2302920731925459,JCB 16 digit,BOFA,2024-01-28,898.41
436201,Emma Barnes,180041441611650,Discover,TD Bank,2024-01-06,562.4
843984,Mary Sanchez,3577992851707484,American Express,JPMC,2024-01-12,395.27
581022,Amy Brown,3577652089715283,JCB 16 digit,Citizens,2024-01-16,726.57
547038,Shannon Morris,4067643094084,American Express,JPMC,2024-03-02,408.63
610168,Francisco Rocha,4921189397535104,American Express,TD Bank,2024-02-25,637.14
961232,Karen Baxter,4304484419736,VISA 16 digit,BOFA,2024-03-17,308.15
426927,Brandon Beck,3555639205700816,JCB 16 digit,TD Bank,2024-02-12,71.23
937166,Xavier Brown,4972126892062,Maestro,Citizens,2024-01-05,830.53
843984,Mary Sanchez,3577992851707484,American Express,JPMC,2024-01-04,843.89
316348,Robin Bennett,3547604030034410,JCB 16 digit,BOFA,2024-03-13,513.49
473936,James Reeves,675965396137,Diners Club / Carte Blanche,TD Bank,2024-02-23,615.23
531691,Kevin Diaz,4833329847552,Maestro,Citizens,2024-03-01,950.83
426927,Brandon Beck,3555639205700816,JCB 16 digit,TD Bank,2024-01-10,473.59
931199,Anthony Williams,676353323998,JCB 16 digit,BOFA,2024-02-18,650.98
229811,Samuel Harmon,4087342055243369273,JCB 16 digit,TD Bank,2024-01-12,658.57
602552,Brian Blankenship,30365958459266,Diners Club / Carte Blanche,BOFA,2024-03-10,738.09
89984,Jason Johnson,060469209591,VISA 19 digit,JPMC,2024-02-06,177.01
712642,Mrs. Linda Edwards DDS,4509780268693606217,JCB 15 digit,Citizens,2024-02-25,657.71
332788,Keith Fischer,4655538621096600,JCB 16 digit,BOFA,2024-03-06,635.43
431610,Kelly Murphy,4635834941564301,VISA 16 digit,TD Bank,2024-03-15,246.37
363053,Daniel Martinez,2253897491742390,Discover,JPMC,2024-02-15,476.54
296028,John Cooper Jr.,3500288367452257,JCB 16 digit,JPMC,2024-02-18,733.25
751132,Ashley Cameron,180057350456226,JCB 16 digit,JPMC,2024-02-17,958.44
629001,Tammy Kemp,4020971469548280805,Mastercard,BOFA,2024-02-02,529.63
789395,Mark Wilson,4077533488020374788,VISA 16 digit,JPMC,2024-02-02,613.78
372592,Mrs. Carolyn Ruiz,676357972188,VISA 16 digit,TD Bank,2024-03-16,328.91
575797,Lauren Walker,3577975029447547,VISA 16 digit,BOFA,2024-03-04,848.83
340985,Margaret Edwards,4781698052749678453,VISA 16 digit,JPMC,2024-03-16,731.02
594528,David Watson,213178495287051,VISA 16 digit,Citizens,2024-01-04,786.04
199642,Aaron Mendoza,342328643868823,VISA 16 digit,TD Bank,2024-02-22,148.49
307402,Mark Collins,4543194186590336564,Mastercard,TD Bank,2024-01-18,652.77
945504,Joseph Simpson,6011637492136935,JCB 16 digit,BOFA,2024-01-03,966.3
929446,Stephanie Anderson,344803577429956,VISA 16 digit,TD Bank,2024-01-01,414.19
637459,Christine Murphy,6011512158914307,VISA 19 digit,TD Bank,2024-01-26,722.53
6389,Michael Martinez,630490429077,American Express,Citizens,2024-02-04,857.07
350199,Kathleen Stokes,4522968272276261,Maestro,JPMC,2024-02-12,567.39
797396,Melissa Woods,3525566456051945,Discover,Citizens,2024-03-18,106.23
394214,Charles Kim,4218062478905326,Discover,TD Bank,2024-01-15,618.25
329718,Amy Moody,4843045641288,VISA 19 digit,Citizens,2024-01-12,726.3
443319,Brooke Duncan,213114124054711,JCB 15 digit,BOFA,2024-03-03,876.39
665505,Todd Turner,4033434014811024,Mastercard,BOFA,2024-01-05,105.23
656845,Deborah Mason,3514100221556880,Mastercard,Citizens,2024-02-19,795.81
610168,Francisco Rocha,4921189397535104,American Express,TD Bank,2024-01-06,229.28
575797,Lauren Walker,3577975029447547,VISA 16 digit,BOFA,2024-02-28,798.45
607179,Chris Williams,3536129787888738,Discover,JPMC,2024-03-15,333.54
945316,Barbara Allen,3534677593533510,Mastercard,BOFA,2024-01-08,80.21
242108,Bradley Rice,6535134589289725,VISA 16 digit,JPMC,2024-03-11,774.38
338778,Sophia Williams,371113310320355,JCB 16 digit,Citizens,2024-02-15,461.91
408031,Thomas Mccullough,2442018131919460,VISA 16 digit,BOFA,2024-02-13,227.25
534377,Melissa Merritt,4506171895073,VISA 19 digit,JPMC,2024-02-19,58.43
473301,Nicole Vega,3554477135890659,VISA 19 digit,Citizens,2024-02-24,217.71
309439,Johnny Hogan,6011269994267065,VISA 13 digit,BOFA,2024-02-13,203.65
986540,Karen Douglas,676376071343,VISA 16 digit,TD Bank,2024-02-14,327.51
163330,Jerry Gonzalez,4920370539232239735,Maestro,Citizens,2024-03-12,602.7
909436,Tonya Davis,501864458242,VISA 13 digit,Citizens,2024-03-11,366.15
238386,Kristina Johnson MD,30122163373695,Mastercard,Citizens,2024-03-03,681.29
394214,Charles Kim,4218062478905326,Discover,TD Bank,2024-01-06,960.65
542122,Bradley Wagner,4460676341350509330,Maestro,Citizens,2024-01-14,487.07
479367,Donald Jones MD,4800511201112,JCB 15 digit,Citizens,2024-02-15,342.86
656845,Deborah Mason,3514100221556880,Mastercard,Citizens,2024-01-04,817.38
488198,Rachel Palmer,3529265690745174,Diners Club / Carte Blanche,TD Bank,2024-03-01,269.4
966901,Kim Williamson,180027510949840,VISA 19 digit,Citizens,2024-02-04,495.61
857122,Matthew Walsh,4675920070879540461,Diners Club / Carte Blanche,Citizens,2024-02-22,686.56
563106,Mary Santos,4447154118790490,Mastercard,BOFA,2024-03-03,780.54
9397,Dawn Wilson,6589915045427213,Mastercard,JPMC,2024-01-24,122.81
974197,Michael Foley,676101839576,Diners Club / Carte Blanche,Citizens,2024-01-07,708.83
588099,Carolyn Chase,30411376468537,VISA 16 digit,BOFA,2024-03-12,185.25
118263,Wanda Johnson,4102732964424,Diners Club / Carte Blanche,TD Bank,2024-03-01,819.52
329718,Amy Moody,4843045641288,VISA 19 digit,Citizens,2024-03-17,431.27
