customer_id,name,debit_card_number,debit_card_type,bank_name,transaction_date,amount_spent
295426,Jessica Perez,180036066026382,VISA 16 digit,BOFA,2024-03-11,201.8
507663,Mary Gonzalez,30121645972223,Diners Club / Carte Blanche,JPMC,2024-03-16,639.77
692149,Thomas Barton,340520917593069,Mastercard,Citizens,2024-02-25,227.81
950065,Sylvia Santos,3596929346080397,JCB 16 digit,Citizens,2024-03-16,853.11
309439,Johnny Hogan,6011269994267065,VISA 13 digit,BOFA,2024-02-28,543.55
170681,Denise Shaw,213104625086213,Discover,TD Bank,2024-02-18,635.28
6290,Nicole Pope,4402563347976774,Maestro,TD Bank,2024-01-07,213.33
473936,James Reeves,675965396137,Diners Club / Carte Blanche,TD Bank,2024-02-26,130.68
249156,Daniel Rodgers,30554982280547,Maestro,BOFA,2024-01-13,848.37
685523,Christopher Cuevas,6011012248286451,VISA 19 digit,TD Bank,2024-02-24,692.18
621081,Nicole Cameron,213150117638458,VISA 13 digit,TD Bank,2024-01-13,969.32
653299,Audrey Lindsey,3590726705422400,VISA 13 digit,TD Bank,2024-03-15,569.0
998479,Brianna Allen,2224598700012619,JCB 16 digit,TD Bank,2024-02-26,144.49
535584,Mr. Mark Thomas,2469482365324797,VISA 16 digit,TD Bank,2024-01-02,866.16
897841,Jeffery Valentine,4908758525841464,VISA 19 digit,Citizens,2024-02-13,197.24
733125,Tiffany Berg,3538951392153655,JCB 15 digit,TD Bank,2024-03-13,641.13
917320,Mr. Casey Lopez DDS,4582329443282836,JCB 15 digit,Citizens,2024-03-05,822.25
945504,Joseph Simpson,6011637492136935,JCB 16 digit,BOFA,2024-01-19,630.78
684990,Sarah Gonzalez,3557501074880160,JCB 16 digit,TD Bank,2024-02-28,692.72
782048,Curtis Brown,5435251316827057,JCB 16 digit,JPMC,2024-03-13,904.94
192997,Sherry Lewis,2268288242212417,Mastercard,Citizens,2024-03-11,190.98
573871,Bridget Carrillo,5374093832918751,VISA 16 digit,JPMC,2024-01-15,355.32
960390,Matthew Gonzalez,347670074298359,VISA 19 digit,BOFA,2024-01-15,40.6
842995,Spencer Curry,3512971454122950,JCB 16 digit,BOFA,2024-02-14,844.96
317165,Rebecca Acosta,4851550462953825,JCB 16 digit,Citizens,2024-02-17,452.61
976679,Andrew Gates,4538421214755853,JCB 16 digit,BOFA,2024-01-03,251.81
933819,Stephanie Dean,213108538813647,Discover,JPMC,2024-03-01,343.19
592817,Gary Harris,3570569366375242,VISA 13 digit,TD Bank,2024-01-13,174.22
141212,Brenda Nelson,4700549194030673,VISA 16 digit,BOFA,2024-01-17,94.02
828520,Michelle Gutierrez,30255426852830,JCB 15 digit,JPMC,2024-03-04,127.86
408139,Courtney Torres,4929202829632,American Express,JPMC,2024-01-23,899.6
969836,Peter Mccoy,6011290326086155,Discover,TD Bank,2024-02-28,939.5
864992,Donna Johnson,3588994078175369,VISA 19 digit,JPMC,2024-01-03,518.27
633826,David Anderson,4203444006527159583,VISA 13 digit,Citizens,2024-01-31,985.22
929446,Stephanie Anderson,344803577429956,VISA 16 digit,TD Bank,2024-02-28,562.27
684990,Sarah Gonzalez,3557501074880160,JCB 16 digit,TD Bank,2024-01-09,334.19
150157,Jose Bell,344837046460408,Discover,Citizens,2024-03-11,409.29
871150,Maria Christensen,501882728857,Diners Club / Carte Blanche,TD Bank,2024-03-04,559.72
322122,Miguel Jackson,4873692843116516818,VISA 13 digit,TD Bank,2024-01-06,354.81
700171,Brian Sosa,676246817891,VISA 19 digit,JPMC,2024-02-17,275.99
304057,Paige Smith,676244910540,VISA 16 digit,Citizens,2024-01-29,995.62
42644,Stanley Hart,569647738529,American Express,Citizens,2024-03-02,608.85
650356,Christopher Duke,4177369493849838,Maestro,Citizens,2024-02-08,611.78
713498,Brian Sutton,344635384402523,VISA 13 digit,Citizens,2024-02-22,114.34
842995,Spencer Curry,3512971454122950,JCB 16 digit,BOFA,2024-01-18,754.6
599879,Kimberly Morris,6011186456216762,American Express,JPMC,2024-03-12,508.62
199642,Aaron Mendoza,342328643868823,VISA 16 digit,TD Bank,2024-03-15,533.23
380155,Taylor Perez,3553841950656043,VISA 16 digit,Citizens,2024-01-28,542.17
133329,Reginald Martinez,3595096586662721,VISA 13 digit,Citizens,2024-01-18,285.11
339487,James Scott,4579716891972,American Express,BOFA,2024-02-05,980.07
355199,Lisa Macdonald,4313092680662,Diners Club / Carte Blanche,JPMC,2024-02-23,670.73
668599,Shane Gutierrez,4126273901971949,American Express,Citizens,2024-01-11,685.89
350181,Robert Patterson,5551863005772804,VISA 19 digit,Citizens,2024-01-17,908.01
857122,Matthew Walsh,4675920070879540461,Diners Club / Carte Blanche,Citizens,2024-01-23,437.12
221330,Dr. Gary Brock,3592270184456843,VISA 16 digit,Citizens,2024-02-08,109.67
186365,Brandon Pacheco,4761359217373514,VISA 19 digit,Citizens,2024-02-24,842.52
84904,Melissa Smith,213151278456813,Mastercard,JPMC,2024-03-08,635.92
654056,Tanya Freeman,30352108223149,Discover,BOFA,2024-01-25,619.94
420403,Shawn Johnson,6549607945121694,Discover,Citizens,2024-02-02,231.06
133872,Charles Campbell,349248465326036,Mastercard,Citizens,2024-01-21,996.78
383971,Kelly Mccoy,3558582371660827,JCB 16 digit,TD Bank,2024-02-27,727.15
191482,Patricia Rose,348742576287955,JCB 16 digit,JPMC,2024-01-12,435.55
610168,Francisco Rocha,4921189397535104,American Express,TD Bank,2024-02-16,323.99
305504,Mandy Arnold,2302920731925459,JCB 16 digit,BOFA,2024-03-01,382.55
417812,Whitney Hernandez,348133852306273,Mastercard,Citizens,2024-02-16,565.24
171948,Tim Medina,2249472281247518,JCB 16 digit,BOFA,2024-02-17,170.12
242108,Bradley Rice,6535134589289725,VISA 16 digit,JPMC,2024-02-09,60.49
523984,Dr. Christine Case,4725754031890955,Mastercard,BOFA,2024-02-21,883.24
966901,Kim Williamson,180027510949840,VISA 19 digit,Citizens,2024-03-08,624.38
477236,Douglas Day,639086894446,VISA 16 digit,BOFA,2024-01-28,625.7
237941,Rhonda Martinez,36611799454113,JCB 15 digit,BOFA,2024-01-29,869.28
332788,Keith Fischer,4655538621096600,JCB 16 digit,BOFA,2024-03-03,738.68
666430,Brian Alexander,4671676382140997064,Diners Club / Carte Blanche,JPMC,2024-01-31,877.41
88333,Daisy Moody,4679987774612376552,Discover,Citizens,2024-01-01,348.04
843899,Sharon Stout,213151904369992,American Express,Citizens,2024-01-12,347.14
542122,Bradley Wagner,4460676341350509330,Maestro,Citizens,2024-03-14,428.71
195749,Chad Thompson,4900583315844736,JCB 16 digit,BOFA,2024-03-01,394.85
806830,Paul Bruce,4066176861976,VISA 16 digit,TD Bank,2024-02-18,142.78
96043,Destiny Scott,4035018005744217,VISA 16 digit,JPMC,2024-03-13,777.88
57538,Mr. David Johnston,4011254699708,Discover,TD Bank,2024-01-30,953.57
238386,Kristina Johnson MD,30122163373695,Mastercard,Citizens,2024-03-05,232.21
88333,Daisy Moody,4679987774612376552,Discover,Citizens,2024-03-06,813.12
62869,Robin Liu,30396125643870,Mastercard,JPMC,2024-03-14,785.39
544526,Amy Duncan,2248834829632330,JCB 15 digit,TD Bank,2024-03-04,651.89
946901,Spencer Flores,4219240036200641,VISA 13 digit,JPMC,2024-03-14,668.97
105411,Brittany Huynh,4271168374587078,VISA 16 digit,TD Bank,2024-02-11,584.83
561391,Kayla Hayes,6011220975954247,Maestro,Citizens,2024-01-16,212.79
212698,Brett Herrera,4437238975150450,VISA 13 digit,TD Bank,2024-01-19,836.58
905614,Lisa Meadows,4333924527770813,JCB 15 digit,Citizens,2024-01-24,274.94
309995,Linda Quinn,3595488316948977,JCB 15 digit,BOFA,2024-01-08,245.14
372592,Mrs. Carolyn Ruiz,676357972188,VISA 16 digit,TD Bank,2024-03-11,197.66
304057,Paige Smith,676244910540,VISA 16 digit,Citizens,2024-01-05,453.17
868884,Linda Chapman,30555011443287,JCB 16 digit,BOFA,2024-02-23,469.2
621081,Nicole Cameron,213150117638458,VISA 13 digit,TD Bank,2024-02-02,691.93
914058,Melissa Torres,341585765675341,Discover,TD Bank,2024-02-03,151.5
260754,Alexa White,376138890273612,JCB 16 digit,BOFA,2024-02-12,521.51
937166,Xavier Brown,4972126892062,Maestro,Citizens,2024-01-16,601.53
486035,Bryan Hood,4820658719418688,JCB 16 digit,BOFA,2024-01-20,129.86
473936,James Reeves,675965396137,Diners Club / Carte Blanche,TD Bank,2024-01-27,403.87
903673,Jason Mclean,4664113617285,Discover,BOFA,2024-02-05,424.97
864992,Donna Johnson,3588994078175369,VISA 19 digit,JPMC,2024-03-02,691.61
481271,Mr. Jeffrey Clayton,4840165552479951986,JCB 16 digit,TD Bank,2024-01-17,772.5
573871,Bridget Carrillo,5374093832918751,VISA 16 digit,JPMC,2024-02-08,807.29
462391,Stephen Berg,4233368100793399,Maestro,TD Bank,2024-01-25,826.51
936392,Crystal Briggs,3589627962670082,Discover,JPMC,2024-02-02,929.5
602552,Brian Blankenship,30365958459266,Diners Club / Carte Blanche,BOFA,2024-01-21,31.82
317165,Rebecca Acosta,4851550462953825,JCB 16 digit,Citizens,2024-01-02,382.49
218243,Andrew Pena,6590324875401553,Mastercard,Citizens,2024-02-23,143.57
679934,Michael Fuentes,4172989608408686,JCB 16 digit,BOFA,2024-01-07,22.84
867733,Mackenzie Torres,3572875761546107,JCB 16 digit,TD Bank,2024-03-06,762.05
390128,Michael Collins,4832544468392,Maestro,JPMC,2024-01-11,904.32
864992,Donna Johnson,3588994078175369,VISA 19 digit,JPMC,2024-01-28,483.98
340985,Margaret Edwards,4781698052749678453,VISA 16 digit,JPMC,2024-02-28,838.29
