customer_id,name,debit_card_number,debit_card_type,bank_name,transaction_date,amount_spent
507759,Danielle Hernandez,4263647498356122,JCB 16 digit,JPMC,2024-02-02,446.41
815594,David Lopez,502002394372,Maestro,JPMC,2024-03-06,867.61
185061,Lisa Kennedy,180005709576053,Diners Club / Carte Blanche,BOFA,2024-02-12,745.0
86554,Beth Sanchez,676121228487,Discover,JPMC,2024-03-17,450.46
861346,Michelle Green,349476415386947,JCB 16 digit,BOFA,2024-01-20,418.2
530894,Kathleen Warren,4238193872607246,Maestro,BOFA,2024-03-14,655.75
408031,Thomas Mccullough,2442018131919460,VISA 16 digit,BOFA,2024-01-28,60.5
523879,Kevin Lyons,6011071518360818,Discover,BOFA,2024-03-18,563.79
394954,Kevin Elliott,4352763048908,Diners Club / Carte Blanche,TD Bank,2024-02-19,30.01
329718,Amy Moody,4843045641288,VISA 19 digit,Citizens,2024-01-29,545.99
421318,Joseph Guzman,6517127525448381,Mastercard,BOFA,2024-01-07,359.7
660486,Anna Miller,30183644699728,VISA 13 digit,Citizens,2024-03-07,630.13
133872,Charles Campbell,349248465326036,Mastercard,Citizens,2024-02-01,550.79
433347,Jessica Gibson,374130793848501,VISA 16 digit,Citizens,2024-03-08,318.73
526492,Jeffrey Crawford,4018484906126,JCB 16 digit,TD Bank,2024-01-05,266.94
666430,Brian Alexander,4671676382140997064,Diners Club / Carte Blanche,JPMC,2024-03-10,487.29
44495,Tara Cooper,675962740097,Diners Club / Carte Blanche,TD Bank,2024-02-06,943.12
237941,Rhonda Martinez,36611799454113,JCB 15 digit,BOFA,2024-03-15,563.66
154523,Linda Warren,4267819541712207,VISA 19 digit,TD Bank,2024-01-22,668.4
481271,Mr. Jeffrey Clayton,4840165552479951986,JCB 16 digit,TD Bank,2024-01-29,589.46
86554,Beth Sanchez,676121228487,Discover,JPMC,2024-01-15,71.43
672666,Thomas Green,4770456549360810,American Express,Citizens,2024-03-01,92.05
594528,David Watson,213178495287051,VISA 16 digit,Citizens,2024-01-21,668.2
398144,Luis Lopez,213115335914445,VISA 19 digit,BOFA,2024-02-29,875.59
656845,Deborah Mason,3514100221556880,Mastercard,Citizens,2024-02-12,160.16
673771,Tammie Hicks,213109330253537,JCB 16 digit,TD Bank,2024-03-09,81.03
563106,Mary Santos,4447154118790490,Mastercard,BOFA,2024-03-06,811.0
435749,Danielle Gilbert,4931868653644142,American Express,TD Bank,2024-03-13,32.06
724123,Mark Brooks,2289829510034119,JCB 15 digit,Citizens,2024-03-16,261.47
961232,Karen Baxter,4304484419736,VISA 16 digit,BOFA,2024-02-17,63.51
665505,Todd Turner,4033434014811024,Mastercard,BOFA,2024-01-13,269.93
689689,Faith Rivera,213166602106033,Diners Club / Carte Blanche,Citizens,2024-01-11,432.13
543165,Alec Martinez,3545927397429853,VISA 16 digit,Citizens,2024-02-04,277.88
488198,Rachel Palmer,3529265690745174,Diners Club / Carte Blanche,TD Bank,2024-02-03,798.45
383971,Kelly Mccoy,3558582371660827,JCB 16 digit,TD Bank,2024-02-08,379.19
635268,Tommy Torres,340104163142218,Discover,Citizens,2024-02-19,816.79
15948,Mikayla Lee,3534355208409208,JCB 16 digit,JPMC,2024-01-14,289.91
194070,James Morrison,4280474952859072,Diners Club / Carte Blanche,Citizens,2024-02-19,600.95
759685,Terry Bailey,4418231081407,JCB 15 digit,TD Bank,2024-01-17,867.26
743126,John Ramos,4030576798154,Maestro,BOFA,2024-02-19,327.05
249156,Daniel Rodgers,30554982280547,Maestro,BOFA,2024-02-23,355.56
557963,Mark Gomez,4328799948747070,VISA 16 digit,JPMC,2024-01-24,335.16
768269,Michael Pacheco,3511611055024079,JCB 16 digit,Citizens,2024-01-27,786.94
304429,Colin Snyder,3594183634609671,JCB 16 digit,TD Bank,2024-02-17,296.22
526492,Jeffrey Crawford,4018484906126,JCB 16 digit,TD Bank,2024-01-08,58.63
624350,Maurice Yates,344124021972065,JCB 16 digit,BOFA,2024-02-01,555.73
389004,Kaitlin Yang,574097109650,VISA 19 digit,BOFA,2024-01-11,345.27
940211,Scott Stephenson,4683561730523,VISA 13 digit,BOFA,2024-03-01,839.47
657340,Melissa Mcdaniel,3570557737832348,Diners Club / Carte Blanche,Citizens,2024-02-27,514.28
413723,Michael Lane,6011245643057149,VISA 13 digit,TD Bank,2024-03-05,882.7
230545,Luis Anderson,4371535496064716,Discover,JPMC,2024-01-05,381.86
456153,Jon King,4668427016676646392,Diners Club / Carte Blanche,BOFA,2024-01-25,387.5
592817,Gary Harris,3570569366375242,VISA 13 digit,TD Bank,2024-01-17,727.97
69873,Jake Hawkins,3521184740934795,Mastercard,JPMC,2024-01-27,635.72
591112,Glen Shields,4662653181987761344,Diners Club / Carte Blanche,Citizens,2024-03-09,437.19
876234,Alyssa Hartman,3597786047368953,Diners Club / Carte Blanche,TD Bank,2024-02-14,955.38
245606,Logan Miller,4005817483418825473,JCB 15 digit,Citizens,2024-01-25,283.96
481271,Mr. Jeffrey Clayton,4840165552479951986,JCB 16 digit,TD Bank,2024-02-19,22.67
304429,Colin Snyder,3594183634609671,JCB 16 digit,TD Bank,2024-01-23,764.31
917320,Mr. Casey Lopez DDS,4582329443282836,JCB 15 digit,Citizens,2024-01-17,411.01
548313,Yvonne Brewer,30246512157671,VISA 13 digit,JPMC,2024-01-03,517.29
251055,Kimberly Rubio,2719653335441089,VISA 16 digit,TD Bank,2024-02-12,363.71
931496,Richard Ellis,4923258562437012,VISA 13 digit,Citizens,2024-02-07,517.16
966563,Kim Baker,3515418215731007,American Express,BOFA,2024-01-24,953.19
665505,Todd Turner,4033434014811024,Mastercard,BOFA,2024-02-17,134.78
338778,Sophia Williams,371113310320355,JCB 16 digit,Citizens,2024-03-01,47.61
128925,Carrie Parks,4859113102630238,VISA 16 digit,JPMC,2024-01-24,190.91
665505,Todd Turner,4033434014811024,Mastercard,BOFA,2024-01-05,574.47
690426,Robert Cooley,3542566057634726,JCB 15 digit,JPMC,2024-01-14,221.01
296028,John Cooper Jr.,3500288367452257,JCB 16 digit,JPMC,2024-01-21,534.3
245592,Richard Marshall,3558429231706160,VISA 16 digit,BOFA,2024-02-07,701.17
576532,Catherine Benitez,5402719624870612,Discover,Citizens,2024-01-21,794.28
963795,Seth Bennett,6597938726663666,JCB 16 digit,BOFA,2024-03-18,625.04
903673,Jason Mclean,4664113617285,Discover,BOFA,2024-02-22,995.65
676207,Kimberly Cross,3519328461171517,VISA 19 digit,Citizens,2024-03-14,247.25
959704,Amanda Archer,3512600929052498,American Express,JPMC,2024-02-11,718.84
959804,Austin Carr,6011871730885868,JCB 16 digit,JPMC,2024-01-04,749.43
154523,Linda Warren,4267819541712207,VISA 19 digit,TD Bank,2024-01-02,586.31
499293,Jennifer Valenzuela,4025896883532164,VISA 16 digit,Citizens,2024-03-16,884.17
249156,Daniel Rodgers,30554982280547,Maestro,BOFA,2024-01-24,341.16
443319,Brooke Duncan,213114124054711,JCB 15 digit,BOFA,2024-02-10,199.31
714984,Eric Randolph,6011996651766449,VISA 16 digit,TD Bank,2024-01-01,708.37
283487,Christopher Hull,3593273110825239,JCB 15 digit,BOFA,2024-03-14,641.44
989477,Robert Mcdonald,30153912668515,VISA 16 digit,JPMC,2024-02-13,734.87
304429,Colin Snyder,3594183634609671,JCB 16 digit,TD Bank,2024-01-31,996.03
840369,Sandra Mccarty,4863323955447549,JCB 16 digit,JPMC,2024-01-21,746.34
221330,Dr. Gary Brock,3592270184456843,VISA 16 digit,Citizens,2024-01-19,355.76
963795,Seth Bennett,6597938726663666,JCB 16 digit,BOFA,2024-01-25,679.99
950065,Sylvia Santos,3596929346080397,JCB 16 digit,Citizens,2024-01-12,421.03
915515,Kara Baird,4080023046184153,VISA 16 digit,BOFA,2024-01-12,900.88
513000,Lisa Smith,4775637632422337,VISA 16 digit,BOFA,2024-03-03,205.15
804494,Rita Williams,2287076300811577,Maestro,BOFA,2024-02-24,795.92
797396,Melissa Woods,3525566456051945,Discover,Citizens,2024-01-14,316.64
424113,Jennifer Olsen,343012129461506,VISA 13 digit,JPMC,2024-01-20,292.58
171946,Jason Jordan,213145821635287,VISA 16 digit,TD Bank,2024-02-12,513.02
657532,Mrs. Jessica Baker,4883823625566,JCB 16 digit,BOFA,2024-01-15,457.64
335479,Tammie Powell,2716553250213609,VISA 13 digit,JPMC,2024-01-27,115.63
404731,Sarah Silva,30238679334144,American Express,JPMC,2024-01-26,283.62
111922,Chase Juarez,569294633601,VISA 16 digit,BOFA,2024-03-10,791.95
592917,Angela Sanders,4118742657998,JCB 16 digit,TD Bank,2024-03-06,326.14
656848,David Miles,4148380273085697,Discover,TD Bank,2024-01-24,188.63
80139,Brian Lewis,4008213294647,Maestro,JPMC,2024-02-08,230.07
304429,Colin Snyder,3594183634609671,JCB 16 digit,TD Bank,2024-01-03,508.44
926810,Wendy Miller,6571230670141059,JCB 16 digit,Citizens,2024-02-19,648.13
450555,Charles Fuller,348370823199854,Discover,Citizens,2024-03-15,28.89
315696,Kristen Garza,4567476974099219961,American Express,Citizens,2024-02-22,432.09
43370,Michelle Delgado,676242041397,Discover,JPMC,2024-02-14,240.8
960390,Matthew Gonzalez,347670074298359,VISA 19 digit,BOFA,2024-03-08,856.25
19435,Ariel Smith,4854168557631011,JCB 15 digit,BOFA,2024-01-05,26.06
304057,Paige Smith,676244910540,VISA 16 digit,Citizens,2024-02-09,882.46
635268,Tommy Torres,340104163142218,Discover,Citizens,2024-02-09,631.8
389004,Kaitlin Yang,574097109650,VISA 19 digit,BOFA,2024-02-05,363.39
937166,Xavier Brown,4972126892062,Maestro,Citizens,2024-02-02,203.46
324926,Samuel Howard,4923895439245357,American Express,TD Bank,2024-02-09,507.99
237941,Rhonda Martinez,36611799454113,JCB 15 digit,BOFA,2024-01-06,511.82
237941,Rhonda Martinez,36611799454113,JCB 15 digit,BOFA,2024-02-16,955.5
380155,Taylor Perez,3553841950656043,VISA 16 digit,Citizens,2024-01-15,158.02
940211,Scott Stephenson,4683561730523,VISA 13 digit,BOFA,2024-01-13,319.58
949714,Alice Davis,3532272620218061,Maestro,Citizens,2024-02-28,700.89
467566,David Brewer,3504024167709984,VISA 19 digit,BOFA,2024-01-12,560.86
929446,Stephanie Anderson,344803577429956,VISA 16 digit,TD Bank,2024-02-19,94.88
841858,Jennifer Brown,3540348693509576,Mastercard,BOFA,2024-01-17,163.73
594528,David Watson,213178495287051,VISA 16 digit,Citizens,2024-02-04,923.59
853479,Destiny Flynn,3555438172598364,Discover,Citizens,2024-02-26,457.8
335479,Tammie Powell,2716553250213609,VISA 13 digit,JPMC,2024-01-01,757.35
526492,Jeffrey Crawford,4018484906126,JCB 16 digit,TD Bank,2024-01-20,998.99
323489,Justin Gonzalez,4208373570918964,VISA 16 digit,TD Bank,2024-02-14,531.23
59214,Justin West,213172581204203,Mastercard,TD Bank,2024-02-05,459.67
394664,Michele Rivera,4166406187469771,VISA 16 digit,JPMC,2024-01-03,841.13
840369,Sandra Mccarty,4863323955447549,JCB 16 digit,JPMC,2024-03-01,479.96
112115,Karen Smith,3502625689895556,JCB 16 digit,Citizens,2024-02-07,601.54
806830,Paul Bruce,4066176861976,VISA 16 digit,TD Bank,2024-02-03,155.69
238386,Kristina Johnson MD,30122163373695,Mastercard,Citizens,2024-02-11,840.58
371203,Margaret Rodriguez,30474523516087,VISA 16 digit,TD Bank,2024-03-13,743.69
